athlete_id,name,born_date,born_city,born_region,born_country,NOC,height_cm,weight_kg,died_date
40066,Jiří Šefčík,1973-04-14,Jindřichův Hradec,Jihočeský kraj,CZE,Czechoslovakia,194.0,94.0,N/A
40069,Milan Škopek,1959-01-22,Praha (Prague),Hlavní město Praha,CZE,Czechoslovakia,193.0,91.0,N/A
40071,Pavel Sokol,1969-06-30,Uherské Hradiště,Zlínský kraj,CZE,Czechoslovakia,197.0,90.0,N/A
40079,Michal Šubrt,1957-06-24,Praha (Prague),Hlavní město Praha,CZE,Czechia Czechoslovakia,196.0,87.0,N/A
40080,Milan Suchopár,1952-06-03,Mělník,Středočeský kraj,CZE,Czechoslovakia,192.0,89.0,N/A
40085,Pavel Svojanovský,1943-08-12,Otrokovice,Zlínský kraj,CZE,Czechoslovakia,193.0,99.0,N/A
40086,Martin Tichý,1968-07-13,Byškovice,Středočeský kraj,CZE,Czechoslovakia,198.0,96.0,N/A
40093,Dušan Vičík,1960-12-18,Olomouc,Olomoucký kraj,CZE,Czechoslovakia,192.0,91.0,N/A
40094,Václav Vochoska,1955-07-26,České Budějovice,Jihočeský kraj,CZE,Czechoslovakia,192.0,85.0,N/A
40118,Oleh Lykov,1973-08-01,Dnipro,Dnipropetrovsk,UKR,Ukraine,202.0,105.0,N/A
40119,Oleksandr Marchenko,1968-01-12,Kherson,Kherson,UKR,Soviet Union Ukraine,197.0,85.0,N/A
40124,Leonid Shaposhnykov,1969-10-30,Khabarovsk,Khabarovsk Kray,RUS,Ukraine Unified Team,192.0,94.0,N/A
40127,Oleksandr Zaskalko,1967-04-15,Dnipro,Dnipropetrovsk,UKR,Soviet Union Ukraine,196.0,91.0,N/A
40212,Vitolds Barkāns,1944-05-08,Rīga,Rīga,LAT,Soviet Union,191.0,86.0,N/A
40213,Dmitry Bekhterev,1949-11-04,Tver,Tver,RUS,Soviet Union,194.0,93.0,N/A
40228,Veniamin But,1961-08-01,N/A,N/A,N/A,Soviet Union Unified Team,191.0,95.0,N/A
40231,Viktor Dementyev,1945-04-22,N/A,N/A,N/A,Soviet Union,192.0,102.0,N/A
40232,Viktor Diduk,1957-07-08,N/A,N/A,N/A,Soviet Union,195.0,95.0,N/A
40234,Valery Dolinin,1953-07-25,N/A,N/A,N/A,Soviet Union,191.0,87.0,2021-11-15
40237,Leonid Drachevsky,1942-04-05,Almaty,Almaty,KAZ,Soviet Union,191.0,87.0,N/A
40240,Yevgeny Duleyev,1956-04-05,Moskva (Moscow),Moskva,RUS,Soviet Union,193.0,90.0,N/A
40241,Aleksandr Dumchev,1961-10-27,N/A,N/A,N/A,Soviet Union,196.0,92.0,N/A
40253,Pavel Gurkovsky,1960-09-13,Boevoe,Kherson,UKR,Soviet Union,197.0,104.0,N/A
40266,Vasily Yakusha,1958-06-30,N/A,N/A,N/A,Soviet Union,194.0,95.0,2020-11-24
40269,Vladimir Yeshinov,1949-02-18,Kirishi,Leningrad,RUS,Soviet Union,194.0,109.0,N/A
40276,Roman Kazantsev,1965-02-09,N/A,N/A,N/A,Soviet Union,196.0,92.0,N/A
40277,Igor Kashurov,1951-04-03,N/A,N/A,N/A,Soviet Union,194.0,91.0,N/A
40285,Viktor Kakoshin,1957-10-11,Kyiv,Kyiv,UKR,Soviet Union,192.0,85.0,N/A
40288,Nikolay Komarov,1961-08-23,Zaporizhzhia,Zaporizhzhia,UKR,Soviet Union,198.0,105.0,N/A
40289,Igor Konnov,1954-08-03,Tver,Tver,RUS,Soviet Union,191.0,93.0,2002-01-01
40291,Andrey Korikov,1964-01-02,N/A,N/A,N/A,Soviet Union,199.0,95.0,N/A
40296,Dimants Krišjānis,1960-09-15,Rīga,Rīga,LAT,Soviet Union,192.0,94.0,N/A
40297,Dzintars Krišjānis,1958-06-04,Rīga,Rīga,LAT,Soviet Union,193.0,96.0,2014-03-16
